Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,GPA_Change_Over_Semester,Percentage_Of_AI_Usage,Weekly_Study_Hours
102656,Humanities,Senior,3.35,Copywriting/Drafting,Beginner,2,TRUE,6,Actively_Encouraged,4,3.483,52.03,High,-0.133,0.909,35.57
102657,Arts,Freshman,3.416,Debugging/Troubleshooting,Beginner,3,FALSE,4,Actively_Encouraged,2,3.362,77.88,Medium,0.054,0.856,6.93
102658,Arts,Junior,2.019,Direct_Answer_Generation,Intermediate,4,TRUE,3,Strict_Ban,5,2.524,80.27,Medium,-0.505,0.438,5.36
102659,STEM,Freshman,3.65,Ideation,Advanced,3,TRUE,5,Allowed_With_Citation,1,3.957,73.95,Low,-0.307,0.644,30.14
102660,Business,Freshman,2.948,Ideation,Intermediate,5,TRUE,7,Allowed_With_Citation,3,2.81,69.78,High,0.138,0.888,45.05
102661,Humanities,Sophomore,2.55,Copywriting/Drafting,Intermediate,1,TRUE,6,Allowed_With_Citation,3,2.534,47.53,High,0.016,0.806,36.12
102662,Medical,Junior,3.138,Debugging/Troubleshooting,Beginner,2,FALSE,4,Actively_Encouraged,1,3.177,65.15,Low,-0.039,0.155,20.01
102663,STEM,Junior,2.95,Debugging/Troubleshooting,Beginner,2,TRUE,6,Allowed_With_Citation,8,2.983,64.15,High,-0.033,0.79,26.19
102664,Business,Graduate,2.75,Ideation,Beginner,2,TRUE,2,Actively_Encouraged,5,2.987,74.43,High,-0.237,0.473,26.77
102665,Business,Graduate,2.702,Ideation,Advanced,3,TRUE,1,Actively_Encouraged,4,2.941,74.45,Medium,-0.239,0.022,19.75
102666,STEM,Junior,2.876,Ideation,Advanced,3,FALSE,2,Allowed_With_Citation,1,3.146,97.3,Medium,-0.27,0.317,18.82
102667,STEM,Sophomore,3.204,Direct_Answer_Generation,Advanced,4,FALSE,3,Strict_Ban,7,3.395,81.07,High,-0.191,0.565,25.04
102668,Business,Senior,3.41,Ideation,Beginner,3,FALSE,4,Allowed_With_Citation,2,3.693,76.78,Low,-0.283,0.26,25.31
102669,Business,Senior,2.718,Summarizing_Reading,Advanced,3,FALSE,1,Actively_Encouraged,1,2.73,63.35,Medium,-0.012,0.214,11.38
102670,Humanities,Senior,3.255,Summarizing_Reading,Beginner,3,FALSE,1,Actively_Encouraged,1,3.623,67.68,Medium,-0.368,0.243,12.3
102671,Business,Freshman,3.199,Ideation,Beginner,1,TRUE,3,Actively_Encouraged,7,2.995,72.54,Low,0.204,0.063,6.49
102672,Humanities,Senior,3.694,Copywriting/Drafting,Intermediate,1,FALSE,5,Allowed_With_Citation,3,3.797,76.39,Medium,-0.103,0.655,48.46
102673,Business,Graduate,3.713,Ideation,Intermediate,1,FALSE,1,Allowed_With_Citation,2,3.73,68.83,Low,-0.017,0.311,12.85
102674,STEM,Junior,3.489,Debugging/Troubleshooting,Beginner,1,TRUE,4,Strict_Ban,5,3.914,64.58,Low,-0.425,0.176,9.52
102675,Medical,Senior,2.748,Summarizing_Reading,Beginner,3,TRUE,5,Allowed_With_Citation,4,3.125,62.21,Medium,-0.377,0.492,27.24
102676,STEM,Senior,2.886,Debugging/Troubleshooting,Intermediate,4,FALSE,3,Allowed_With_Citation,3,3.261,66.77,Medium,-0.375,0.415,10.96
102677,Humanities,Junior,3.34,Direct_Answer_Generation,Advanced,4,FALSE,1,Allowed_With_Citation,2,3.512,86.37,Medium,-0.172,0.04,11.18
102678,STEM,Senior,3.302,Ideation,Intermediate,4,FALSE,8,Strict_Ban,10,3.162,85.57,High,0.14,0.939,35.21
102679,STEM,Senior,2.449,Debugging/Troubleshooting,Advanced,3,TRUE,5,Allowed_With_Citation,4,2.79,73.89,High,-0.341,0.908,44.06
102680,Business,Graduate,3.189,Ideation,Intermediate,2,TRUE,2,Strict_Ban,4,3.529,83.47,Low,-0.34,0.4,17.89
102681,STEM,Graduate,2.433,Copywriting/Drafting,Intermediate,3,FALSE,5,Allowed_With_Citation,5,2.24,68.63,Medium,0.193,0.645,7.77
102682,Arts,Junior,3.26,Copywriting/Drafting,Intermediate,1,FALSE,4,Allowed_With_Citation,4,3.428,82.66,Medium,-0.168,0.809,5.23
102683,STEM,Freshman,3.127,Copywriting/Drafting,Beginner,3,FALSE,9,Strict_Ban,10,3.003,72.36,High,0.124,0.976,41
102684,Humanities,Freshman,3.423,Copywriting/Drafting,Advanced,3,TRUE,2,Allowed_With_Citation,5,3.572,88.71,Low,-0.149,0.414,18.24
102685,Humanities,Graduate,3.554,Copywriting/Drafting,Advanced,3,FALSE,5,Allowed_With_Citation,4,3.907,90.4,Medium,-0.353,0.089,13.21
102686,STEM,Sophomore,2.713,Copywriting/Drafting,Advanced,5,TRUE,2,Allowed_With_Citation,5,2.85,78.44,Medium,-0.137,0.199,16.76
102687,STEM,Sophomore,3.518,Debugging/Troubleshooting,Beginner,3,FALSE,5,Allowed_With_Citation,1,3.966,77.4,Medium,-0.448,0.555,43.21
102688,Humanities,Junior,3.609,Copywriting/Drafting,Beginner,3,TRUE,5,Allowed_With_Citation,5,4,83.55,Medium,-0.391,0.462,33.94
102689,Humanities,Sophomore,2.359,Direct_Answer_Generation,Beginner,2,FALSE,3,Allowed_With_Citation,5,2.579,55.61,Low,-0.22,0.512,22.79
102690,Humanities,Junior,3.034,Copywriting/Drafting,Advanced,5,FALSE,1,Allowed_With_Citation,4,3.641,87.08,Medium,-0.607,0.11,16.36
102691,Business,Senior,3.011,Direct_Answer_Generation,Advanced,3,TRUE,5,Actively_Encouraged,2,3.35,98.53,Medium,-0.339,0.594,19.1
102692,Business,Sophomore,3.261,Ideation,Advanced,4,TRUE,1,Actively_Encouraged,2,3.415,63.39,Medium,-0.154,0.271,8.35
102693,STEM,Senior,2.446,Debugging/Troubleshooting,Beginner,3,FALSE,8,Allowed_With_Citation,7,2.487,42.81,High,-0.041,0.962,26.37
102694,Humanities,Senior,3.886,Copywriting/Drafting,Beginner,2,FALSE,4,Allowed_With_Citation,2,4,89.71,Medium,-0.114,0.522,19.46
102695,Medical,Junior,3.174,Ideation,Intermediate,5,TRUE,4,Allowed_With_Citation,4,3.196,84.97,Medium,-0.022,0.293,6.14
102696,Business,Sophomore,3.226,Ideation,Advanced,4,FALSE,3,Actively_Encouraged,3,3.416,88.66,Low,-0.19,0.009,10.17
102697,Business,Graduate,3.244,Ideation,Intermediate,1,FALSE,3,Strict_Ban,8,3.572,85.74,High,-0.328,0.516,39.89
102698,Humanities,Sophomore,2.994,Copywriting/Drafting,Advanced,3,FALSE,3,Allowed_With_Citation,2,3.297,79.39,Medium,-0.303,0.231,13.15
102699,Arts,Sophomore,3.203,Debugging/Troubleshooting,Beginner,1,TRUE,3,Actively_Encouraged,1,3.235,81.1,Medium,-0.032,0.751,5.87
102700,Arts,Senior,3.901,Ideation,Intermediate,2,TRUE,1,Strict_Ban,4,3.771,90.86,Medium,0.13,0.431,19.12
102701,Business,Graduate,3.115,Ideation,Intermediate,3,TRUE,3,Allowed_With_Citation,6,3.181,67.66,Medium,-0.066,0.08,15.51
102702,Medical,Junior,3.279,Summarizing_Reading,Beginner,3,FALSE,3,Actively_Encouraged,4,3.075,54.07,Medium,0.204,0.76,8.91
102703,STEM,Senior,3.299,Debugging/Troubleshooting,Intermediate,3,TRUE,4,Allowed_With_Citation,2,3.519,73.35,Low,-0.22,0.053,18.09
102704,STEM,Junior,3.904,Summarizing_Reading,Advanced,5,FALSE,2,Allowed_With_Citation,2,4,93.98,Medium,-0.096,0.244,18.21
102705,Arts,Freshman,3.506,Direct_Answer_Generation,Beginner,3,FALSE,2,Allowed_With_Citation,4,3.632,59.94,Medium,-0.126,0.493,19.51
102706,Arts,Freshman,2.333,Summarizing_Reading,Beginner,3,FALSE,2,Actively_Encouraged,3,2.673,85.49,Medium,-0.34,0.18,20.33
102707,STEM,Freshman,2.588,Debugging/Troubleshooting,Beginner,3,FALSE,2,Allowed_With_Citation,6,2.658,64.48,High,-0.07,0.582,16.18
102708,STEM,Freshman,3.246,Direct_Answer_Generation,Advanced,5,FALSE,5,Actively_Encouraged,3,3.271,69.48,Medium,-0.025,0.302,18.15
102709,STEM,Junior,3.21,Debugging/Troubleshooting,Intermediate,5,TRUE,4,Strict_Ban,3,3.239,68.19,Low,-0.029,0.295,14.15
102710,STEM,Freshman,3.798,Debugging/Troubleshooting,Advanced,4,FALSE,4,Actively_Encouraged,7,4,90.55,Medium,-0.202,0.873,7.86
102711,Arts,Graduate,3.161,Debugging/Troubleshooting,Intermediate,3,TRUE,4,Strict_Ban,1,3.392,86.35,High,-0.231,0.053,12.62
102712,Business,Graduate,3.126,Ideation,Intermediate,3,TRUE,3,Allowed_With_Citation,4,3.484,100,Medium,-0.358,0.142,13.91
102713,Humanities,Junior,3.575,Copywriting/Drafting,Intermediate,4,FALSE,2,Strict_Ban,5,3.762,78.66,Low,-0.187,0.173,19.67
102714,Humanities,Junior,3.747,Debugging/Troubleshooting,Beginner,1,FALSE,2,Actively_Encouraged,6,3.883,86.39,Low,-0.136,0.131,11.04
102715,STEM,Sophomore,2.659,Debugging/Troubleshooting,Intermediate,4,FALSE,5,Strict_Ban,2,2.807,56.46,Medium,-0.148,0.4,13.01
102716,STEM,Junior,2.888,Summarizing_Reading,Beginner,3,FALSE,4,Actively_Encouraged,4,2.886,77.5,Medium,0.002,0.473,7.91
102717,Business,Junior,3.765,Copywriting/Drafting,Advanced,5,TRUE,4,Strict_Ban,6,3.948,71.16,High,-0.183,0.419,14.69
102718,Medical,Sophomore,2.402,Summarizing_Reading,Advanced,3,TRUE,4,Actively_Encouraged,3,2.478,84.73,Medium,-0.076,0.234,17.17
102719,Arts,Sophomore,3.091,Copywriting/Drafting,Beginner,1,TRUE,5,Allowed_With_Citation,4,3.208,80.71,Low,-0.117,0.549,33.19
102720,STEM,Senior,2.91,Debugging/Troubleshooting,Intermediate,1,FALSE,3,Allowed_With_Citation,2,3.174,72.94,Low,-0.264,0.602,7.89
102721,Medical,Junior,1.731,Direct_Answer_Generation,Beginner,3,TRUE,2,Actively_Encouraged,3,1.931,59.4,Medium,-0.2,0.105,15.24
102722,Arts,Senior,3.574,Summarizing_Reading,Intermediate,5,FALSE,1,Allowed_With_Citation,3,3.702,77.31,Low,-0.128,0.035,15.58
102723,Arts,Graduate,3.144,Copywriting/Drafting,Intermediate,4,TRUE,3,Actively_Encouraged,5,3.46,90.65,Medium,-0.316,0.123,13.65
102724,Humanities,Senior,2.805,Direct_Answer_Generation,Beginner,2,FALSE,5,Actively_Encouraged,1,3.04,67.26,High,-0.235,0.364,21.8
102725,Humanities,Sophomore,3.77,Copywriting/Drafting,Beginner,3,TRUE,6,Strict_Ban,8,3.952,46.45,Low,-0.182,0.51,24.22
102726,Humanities,Senior,3.464,Copywriting/Drafting,Beginner,2,TRUE,3,Allowed_With_Citation,1,3.818,85.76,High,-0.354,0.725,27.39
102727,STEM,Junior,2.958,Debugging/Troubleshooting,Advanced,3,TRUE,3,Allowed_With_Citation,2,3.557,86.18,Medium,-0.599,0.875,14.86
102728,STEM,Senior,3.001,Debugging/Troubleshooting,Advanced,5,FALSE,5,Strict_Ban,5,3.384,89.02,Medium,-0.383,0.322,21.03
102729,STEM,Graduate,3.387,Summarizing_Reading,Intermediate,4,FALSE,4,Allowed_With_Citation,6,3.535,90.22,Medium,-0.148,0.266,22.48
102730,Humanities,Sophomore,3.653,Copywriting/Drafting,Intermediate,4,TRUE,6,Strict_Ban,8,3.946,55.61,High,-0.293,0.654,26.01
102731,Business,Sophomore,3.361,Ideation,Beginner,1,TRUE,3,Allowed_With_Citation,3,3.319,86.99,Medium,0.042,0.507,7.81
102732,Humanities,Junior,2.187,Copywriting/Drafting,Beginner,1,TRUE,4,Actively_Encouraged,3,2.421,48.2,Medium,-0.234,0.055,12.08
102733,STEM,Freshman,3.33,Copywriting/Drafting,Advanced,5,FALSE,3,Actively_Encouraged,2,3.622,76.92,Low,-0.292,0.33,28.12
102734,Medical,Senior,3.639,Summarizing_Reading,Beginner,2,TRUE,8,Actively_Encouraged,7,3.818,68.22,Medium,-0.179,0.838,45.33
102735,Medical,Senior,3.176,Summarizing_Reading,Intermediate,1,FALSE,5,Allowed_With_Citation,4,3.463,54.89,Low,-0.287,0.082,12.76
102736,Arts,Sophomore,3.525,Ideation,Beginner,1,TRUE,4,Actively_Encouraged,4,3.761,73.92,High,-0.236,0.643,26.61
102737,Medical,Junior,3.707,Summarizing_Reading,Advanced,5,FALSE,1,Allowed_With_Citation,1,3.963,80.64,Medium,-0.256,0.081,17.59
102738,Business,Junior,3.305,Summarizing_Reading,Beginner,2,FALSE,7,Allowed_With_Citation,9,3.752,71.1,High,-0.447,0.688,53.31
102739,Medical,Freshman,3.367,Summarizing_Reading,Intermediate,2,TRUE,4,Allowed_With_Citation,3,3.857,69.32,Low,-0.49,0.095,27.14
102740,STEM,Senior,2.657,Debugging/Troubleshooting,Intermediate,1,FALSE,3,Actively_Encouraged,1,2.989,52.65,High,-0.332,0.302,10.32
102741,Humanities,Junior,2.651,Summarizing_Reading,Intermediate,4,TRUE,2,Allowed_With_Citation,1,3.064,69.75,Medium,-0.413,0.301,27.17
102742,STEM,Junior,3.321,Debugging/Troubleshooting,Advanced,5,FALSE,5,Strict_Ban,4,3.897,99.54,High,-0.576,0.38,21.31
102743,STEM,Senior,3.182,Debugging/Troubleshooting,Advanced,5,FALSE,1,Actively_Encouraged,3,3.341,78.26,Low,-0.159,0.517,13
102744,STEM,Senior,3.221,Copywriting/Drafting,Beginner,1,FALSE,5,Actively_Encouraged,6,3.4,80.44,High,-0.179,0.506,33.66
102745,Business,Freshman,3.529,Ideation,Intermediate,4,FALSE,2,Allowed_With_Citation,2,3.856,93,Low,-0.327,0.001,14.91
102746,Arts,Senior,3.219,Ideation,Beginner,3,FALSE,2,Strict_Ban,3,3.327,78.91,Low,-0.108,0.142,8.66
102747,Business,Junior,2.086,Ideation,Beginner,2,TRUE,7,Strict_Ban,6,2.393,67.35,Medium,-0.307,0.515,35.21
102748,STEM,Senior,3.651,Debugging/Troubleshooting,Intermediate,3,FALSE,1,Allowed_With_Citation,4,4,95.41,High,-0.349,0.419,27.12
102749,Arts,Sophomore,3.824,Debugging/Troubleshooting,Advanced,3,TRUE,6,Allowed_With_Citation,7,4,77.49,Low,-0.176,0.696,34.05
102750,Business,Sophomore,2.651,Ideation,Beginner,2,FALSE,4,Allowed_With_Citation,3,2.787,58.35,Medium,-0.136,0.044,11.61
102751,Humanities,Senior,2.874,Copywriting/Drafting,Advanced,4,FALSE,5,Strict_Ban,5,3.137,83.61,Low,-0.263,0.288,23.35
102752,Business,Sophomore,3.63,Ideation,Intermediate,2,TRUE,5,Allowed_With_Citation,4,3.869,82.66,Medium,-0.239,0.517,25.59
102753,STEM,Junior,2.09,Copywriting/Drafting,Advanced,4,FALSE,3,Actively_Encouraged,3,2.295,51.88,Low,-0.205,0.177,17.16
102754,Humanities,Junior,2.662,Direct_Answer_Generation,Intermediate,2,TRUE,4,Actively_Encouraged,7,2.802,51.43,Low,-0.14,0.587,15.32
102755,Medical,Junior,3.654,Direct_Answer_Generation,Beginner,3,TRUE,8,Allowed_With_Citation,5,3.408,73.28,Medium,0.246,0.535,43.96
102756,STEM,Freshman,3.719,Debugging/Troubleshooting,Beginner,1,TRUE,9,Allowed_With_Citation,9,3.685,53.65,High,0.034,0.949,31.52
102757,Humanities,Sophomore,3.314,Direct_Answer_Generation,Beginner,3,TRUE,1,Strict_Ban,4,3.505,79.65,Low,-0.191,0.024,13.47
102758,Medical,Freshman,2.362,Summarizing_Reading,Advanced,3,FALSE,4,Allowed_With_Citation,6,2.378,53.96,Low,-0.016,0.005,7.91
102759,Business,Junior,3.631,Ideation,Advanced,4,FALSE,6,Allowed_With_Citation,3,3.891,70.24,Medium,-0.26,0.774,40.43
102760,STEM,Graduate,1.731,Debugging/Troubleshooting,Advanced,3,TRUE,5,Allowed_With_Citation,4,2.195,88.61,High,-0.464,0.848,20.65
102761,STEM,Sophomore,2.172,Debugging/Troubleshooting,Beginner,3,FALSE,1,Strict_Ban,4,2.525,61.24,Low,-0.353,0.113,16.21
102762,STEM,Senior,2.34,Ideation,Advanced,5,FALSE,2,Actively_Encouraged,3,2.49,90.3,Low,-0.15,0.037,12.56
102763,Business,Sophomore,2.472,Ideation,Beginner,3,FALSE,1,Allowed_With_Citation,1,2.555,66.35,Medium,-0.083,0.228,18.89
102764,Humanities,Graduate,3.652,Direct_Answer_Generation,Beginner,1,TRUE,4,Allowed_With_Citation,4,3.954,94.51,High,-0.302,0.458,29.07
102765,STEM,Sophomore,3.381,Summarizing_Reading,Advanced,4,FALSE,4,Actively_Encouraged,5,3.5,67.11,Medium,-0.119,0.707,21.1
102766,Medical,Sophomore,2.731,Direct_Answer_Generation,Beginner,2,FALSE,3,Allowed_With_Citation,3,2.888,45.97,Medium,-0.157,0.476,19.53
102767,Business,Senior,3.218,Ideation,Intermediate,2,FALSE,1,Strict_Ban,4,3.568,71.71,High,-0.35,0.139,14.51
102768,STEM,Junior,2.626,Copywriting/Drafting,Beginner,3,TRUE,9,Actively_Encouraged,6,3.121,66.28,High,-0.495,0.83,48.19
102769,Business,Sophomore,3.448,Summarizing_Reading,Intermediate,3,TRUE,1,Allowed_With_Citation,3,3.511,73.78,Low,-0.063,0.253,14.77
102770,Business,Freshman,3.435,Summarizing_Reading,Beginner,3,TRUE,4,Allowed_With_Citation,4,3.543,68.48,High,-0.108,0.1,14.95
102771,STEM,Freshman,2.614,Debugging/Troubleshooting,Beginner,1,FALSE,5,Allowed_With_Citation,3,2.952,66.33,Medium,-0.338,0.55,20.38
102772,STEM,Senior,2.82,Debugging/Troubleshooting,Intermediate,3,FALSE,4,Allowed_With_Citation,5,2.929,68.91,Medium,-0.109,0.114,10.45
102773,Arts,Graduate,3.736,Summarizing_Reading,Intermediate,5,FALSE,5,Allowed_With_Citation,6,3.884,63.01,Medium,-0.148,0.469,13.25
102774,Humanities,Freshman,3.334,Copywriting/Drafting,Advanced,5,TRUE,4,Allowed_With_Citation,5,3.542,66.23,Medium,-0.208,0.639,34.41
102775,Business,Junior,3.408,Direct_Answer_Generation,Intermediate,4,FALSE,3,Actively_Encouraged,3,3.358,80.31,Medium,0.05,0.434,21.52
102776,Humanities,Freshman,3.788,Ideation,Beginner,3,FALSE,1,Allowed_With_Citation,1,4,68.5,Low,-0.212,0.436,14.05
102777,STEM,Sophomore,2.803,Debugging/Troubleshooting,Beginner,3,FALSE,2,Allowed_With_Citation,1,2.927,71.98,Medium,-0.124,0.037,15.18
102778,STEM,Junior,3.705,Debugging/Troubleshooting,Beginner,3,TRUE,6,Strict_Ban,1,4,65.28,Low,-0.295,0.458,19.24
102779,Humanities,Senior,3.695,Copywriting/Drafting,Beginner,3,FALSE,6,Actively_Encouraged,6,4,78.08,Medium,-0.305,0.296,15.6
102780,STEM,Freshman,2.47,Debugging/Troubleshooting,Intermediate,4,TRUE,4,Allowed_With_Citation,4,2.884,97.86,Medium,-0.414,0.228,25.78
102781,STEM,Senior,2.938,Debugging/Troubleshooting,Beginner,3,FALSE,1,Allowed_With_Citation,6,3.308,55.35,Medium,-0.37,0.096,9.45
102782,Arts,Freshman,3.202,Debugging/Troubleshooting,Beginner,2,TRUE,8,Allowed_With_Citation,3,3.617,66.61,High,-0.415,0.853,42.2
102783,Medical,Senior,2.667,Summarizing_Reading,Beginner,2,FALSE,4,Allowed_With_Citation,7,2.946,47.53,Medium,-0.279,0.357,26.45
102784,Arts,Junior,3.106,Summarizing_Reading,Advanced,4,FALSE,3,Actively_Encouraged,3,3.281,58.92,Low,-0.175,0.193,1.66
102785,Arts,Sophomore,3.952,Copywriting/Drafting,Intermediate,3,TRUE,4,Allowed_With_Citation,7,4,80.65,Low,-0.048,0.158,19.42
102786,STEM,Senior,3.113,Debugging/Troubleshooting,Advanced,3,FALSE,2,Strict_Ban,2,3.618,91.34,Low,-0.505,0.32,13.2
102787,Medical,Sophomore,3.24,Direct_Answer_Generation,Advanced,4,FALSE,4,Actively_Encouraged,3,3.219,51.43,Medium,0.021,0.071,12.8
102788,STEM,Freshman,2.996,Debugging/Troubleshooting,Advanced,4,TRUE,6,Allowed_With_Citation,2,3.012,83.26,Medium,-0.016,0.907,28.5
102789,Medical,Freshman,3.022,Summarizing_Reading,Advanced,3,FALSE,2,Allowed_With_Citation,7,3,70.44,Medium,0.022,0.575,11.84
102790,Medical,Sophomore,3.716,Summarizing_Reading,Beginner,3,TRUE,4,Strict_Ban,4,3.941,67.17,Low,-0.225,0.444,17.22
102791,Business,Freshman,3.676,Direct_Answer_Generation,Beginner,2,FALSE,3,Allowed_With_Citation,5,3.843,97.85,Low,-0.167,0.167,16.48
102792,Medical,Sophomore,3.651,Summarizing_Reading,Intermediate,3,FALSE,3,Actively_Encouraged,3,3.539,80.23,Medium,0.112,0.503,13.75
102793,Business,Freshman,3.331,Ideation,Advanced,4,FALSE,1,Allowed_With_Citation,5,3.538,80.09,Low,-0.207,0.25,20.54
102794,STEM,Freshman,2.617,Copywriting/Drafting,Advanced,3,TRUE,2,Allowed_With_Citation,7,2.855,93.92,Low,-0.238,0.139,14.45
102795,Humanities,Graduate,3.906,Copywriting/Drafting,Intermediate,2,FALSE,6,Allowed_With_Citation,4,3.867,89.06,High,0.039,0.816,26
102796,Business,Senior,2.413,Summarizing_Reading,Beginner,3,TRUE,4,Allowed_With_Citation,3,2.604,62.33,High,-0.191,0.189,11.26
102797,STEM,Sophomore,3.136,Debugging/Troubleshooting,Intermediate,4,TRUE,2,Allowed_With_Citation,6,3.331,75.5,Medium,-0.195,0.531,20.81
102798,Business,Senior,2.661,Ideation,Intermediate,1,FALSE,3,Strict_Ban,5,2.94,75.55,High,-0.279,0.12,10.03
102799,Medical,Senior,2.406,Direct_Answer_Generation,Intermediate,4,FALSE,4,Actively_Encouraged,3,2.65,57.92,High,-0.244,0.693,20.64
102800,STEM,Freshman,3.351,Debugging/Troubleshooting,Intermediate,4,FALSE,2,Actively_Encouraged,4,3.522,75.34,Medium,-0.171,0.073,15.11
102801,Arts,Sophomore,3.369,Copywriting/Drafting,Beginner,3,FALSE,2,Allowed_With_Citation,2,3.368,72.28,High,0.001,0.339,8.21
102802,Medical,Graduate,3.307,Ideation,Intermediate,4,FALSE,4,Actively_Encouraged,2,3.761,97.88,High,-0.454,0.344,20.36
102803,Medical,Senior,2.263,Summarizing_Reading,Advanced,3,TRUE,6,Actively_Encouraged,3,2.687,67.37,High,-0.424,0.815,33.87
102804,Medical,Senior,3.015,Summarizing_Reading,Intermediate,4,FALSE,1,Actively_Encouraged,6,3.048,80.68,Medium,-0.033,0.363,13.7
102805,Business,Junior,3.081,Direct_Answer_Generation,Intermediate,3,TRUE,3,Allowed_With_Citation,6,3.341,77.56,High,-0.26,0.498,17.29
102806,Medical,Senior,3.197,Summarizing_Reading,Beginner,3,FALSE,4,Actively_Encouraged,2,3.244,80.33,Medium,-0.047,0.185,8.18
102807,Arts,Junior,2.585,Copywriting/Drafting,Advanced,3,TRUE,6,Allowed_With_Citation,8,2.988,94.71,High,-0.403,0.523,37.96
102808,STEM,Senior,2.865,Debugging/Troubleshooting,Beginner,3,TRUE,8,Strict_Ban,7,2.642,59.05,High,0.223,0.936,42.75
102809,Humanities,Senior,3.596,Copywriting/Drafting,Advanced,4,FALSE,4,Actively_Encouraged,5,3.8,64.53,Medium,-0.204,0.121,12.03
102810,Business,Freshman,3.154,Ideation,Beginner,3,FALSE,1,Allowed_With_Citation,2,3.261,86.15,Low,-0.107,0.14,16.62
102811,STEM,Junior,2.189,Debugging/Troubleshooting,Advanced,4,FALSE,2,Actively_Encouraged,5,2.859,89.05,Low,-0.67,0.308,22.72
102812,Business,Junior,2.943,Copywriting/Drafting,Intermediate,3,FALSE,3,Allowed_With_Citation,5,3.075,63.55,Low,-0.132,0.397,7.83
102813,Business,Freshman,3.487,Ideation,Advanced,3,TRUE,5,Actively_Encouraged,3,3.53,65.02,High,-0.043,0.76,35.65
102814,STEM,Sophomore,3.662,Ideation,Intermediate,5,TRUE,5,Allowed_With_Citation,3,3.845,79.04,High,-0.183,0.577,32.63
102815,Business,Graduate,3.738,Ideation,Beginner,1,TRUE,1,Strict_Ban,2,3.947,84.34,Medium,-0.209,0.273,11.47
102816,Arts,Graduate,2.125,Copywriting/Drafting,Beginner,2,FALSE,4,Allowed_With_Citation,5,2.338,91.6,Medium,-0.213,0.73,9.37
102817,Humanities,Senior,3.265,Ideation,Beginner,1,FALSE,4,Allowed_With_Citation,5,3.37,60.51,Medium,-0.105,0.127,17.62
102818,STEM,Freshman,3.454,Debugging/Troubleshooting,Beginner,3,FALSE,2,Allowed_With_Citation,2,3.746,67.36,Low,-0.292,0.496,18.72
102819,STEM,Sophomore,3.461,Debugging/Troubleshooting,Intermediate,4,TRUE,6,Actively_Encouraged,6,3.882,72.74,High,-0.421,0.666,21.95
102820,Humanities,Freshman,3.43,Copywriting/Drafting,Beginner,3,FALSE,1,Allowed_With_Citation,6,3.59,65.75,Medium,-0.16,0.713,10.47
102821,Medical,Senior,2.948,Copywriting/Drafting,Beginner,2,TRUE,3,Actively_Encouraged,4,3.211,60.01,Medium,-0.263,0.248,2.22
102822,STEM,Senior,2.874,Debugging/Troubleshooting,Beginner,3,FALSE,4,Strict_Ban,4,2.786,63.95,High,0.088,0.671,15.6
102823,Business,Graduate,2.855,Ideation,Advanced,4,TRUE,3,Strict_Ban,3,3.342,95.09,Medium,-0.487,0.594,37
102824,STEM,Graduate,3.798,Copywriting/Drafting,Intermediate,3,FALSE,2,Actively_Encouraged,6,3.908,93.56,Low,-0.11,0.151,11.07
102825,Humanities,Freshman,3.564,Summarizing_Reading,Beginner,1,TRUE,4,Allowed_With_Citation,2,3.529,80.7,Medium,0.035,0.685,20.95
102826,Arts,Freshman,1.484,Summarizing_Reading,Beginner,3,TRUE,2,Allowed_With_Citation,6,1.787,59.96,Medium,-0.303,0.397,17.85
102827,Business,Graduate,3.792,Copywriting/Drafting,Beginner,3,FALSE,4,Allowed_With_Citation,4,3.964,73.11,Low,-0.172,0.12,21.07
102828,STEM,Senior,3.678,Debugging/Troubleshooting,Advanced,3,TRUE,6,Actively_Encouraged,8,4,98.77,Medium,-0.322,0.453,29.02
102829,Humanities,Junior,3.086,Copywriting/Drafting,Intermediate,3,TRUE,2,Allowed_With_Citation,2,3.406,81.92,Low,-0.32,0.644,25.22
102830,STEM,Junior,2.617,Summarizing_Reading,Intermediate,4,FALSE,4,Allowed_With_Citation,1,2.971,79.47,Medium,-0.354,0.48,13.8
102831,Humanities,Junior,2.918,Summarizing_Reading,Advanced,3,FALSE,2,Actively_Encouraged,6,3.1,92.23,Medium,-0.182,0.276,21.44
102832,Business,Junior,3.594,Ideation,Intermediate,5,FALSE,2,Strict_Ban,5,4,87.08,Low,-0.406,0.58,13.58
102833,STEM,Sophomore,3.436,Copywriting/Drafting,Advanced,5,FALSE,1,Actively_Encouraged,1,3.719,72.59,Low,-0.283,0.042,16.49
102834,STEM,Sophomore,2.371,Debugging/Troubleshooting,Advanced,5,TRUE,4,Actively_Encouraged,7,2.582,85.83,Medium,-0.211,0.522,28.55
